From	To	Species	Gene Name
400818	NBPF9_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX79_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBW3_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	NBPFE_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBV7_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q4VC10_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q5VTG8_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBV4_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBW2_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBV3_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX70_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBV5_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX75_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX61_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q5VTG6_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX88_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBU5_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX86_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBU2_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q3BBU8_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	B1AKG1_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX85_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX84_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX83_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IU90_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q5RGN0_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q5U227_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
400818	Q8IX72_HUMAN	Homo sapiens	neuroblastoma breakpoint family, member 15; neuroblastoma breakpoint family, member 14; neuroblastoma breakpoint family, member 9; neuroblastoma breakpoint family, member 11; neuroblastoma breakpoint family, member 11-like; neuroblastoma breakpoint family, member 10; neuroblastoma breakpoint family, member 12; neuroblastoma breakpoint family, member 20; neuroblastoma breakpoint family, member 1; KIAA1245; neuroblastoma breakpoint family, member 8
5033	C9JL12_HUMAN	Homo sapiens	prolyl 4-hydroxylase, alpha polypeptide I
5033	Q5VSQ6_HUMAN	Homo sapiens	prolyl 4-hydroxylase, alpha polypeptide I
5033	P4HA1_HUMAN	Homo sapiens	prolyl 4-hydroxylase, alpha polypeptide I
5034	PDIA1_HUMAN	Homo sapiens	prolyl 4-hydroxylase, beta polypeptide
5034	Q96C96_HUMAN	Homo sapiens	prolyl 4-hydroxylase, beta polypeptide
5034	Q8NI86_HUMAN	Homo sapiens	prolyl 4-hydroxylase, beta polypeptide
5036	Q6PIN5_HUMAN	Homo sapiens	proliferation-associated 2G4, 38kDa; proliferation-associated 2G4 pseudogene 4
5036	PA2G4_HUMAN	Homo sapiens	proliferation-associated 2G4, 38kDa; proliferation-associated 2G4 pseudogene 4
5036	Q05D08_HUMAN	Homo sapiens	proliferation-associated 2G4, 38kDa; proliferation-associated 2G4 pseudogene 4
5036	Q13548_HUMAN	Homo sapiens	proliferation-associated 2G4, 38kDa; proliferation-associated 2G4 pseudogene 4
5037	STOM_HUMAN	Homo sapiens	phosphatidylethanolamine binding protein 1
5037	B1AM77_HUMAN	Homo sapiens	phosphatidylethanolamine binding protein 1
5037	Q9H376_HUMAN	Homo sapiens	phosphatidylethanolamine binding protein 1
5037	PEBP1_HUMAN	Homo sapiens	phosphatidylethanolamine binding protein 1
64601	Q5JUA9_HUMAN	Homo sapiens	vacuolar protein sorting 16 homolog A (S. cerevisiae)
64601	Q6GMQ7_HUMAN	Homo sapiens	vacuolar protein sorting 16 homolog A (S. cerevisiae)
64601	VPS16_HUMAN	Homo sapiens	vacuolar protein sorting 16 homolog A (S. cerevisiae)
64601	Q5JUA8_HUMAN	Homo sapiens	vacuolar protein sorting 16 homolog A (S. cerevisiae)
64601	Q5JUB0_HUMAN	Homo sapiens	vacuolar protein sorting 16 homolog A (S. cerevisiae)
5027	Q7Z771_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q4VKI0_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q4VKI2_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q4VKI3_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q4VKI1_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q4VKI4_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q4VKH9_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	P2RX7_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q0IJ51_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q4VKH8_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q15G98_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5027	Q59EV2_HUMAN	Homo sapiens	purinergic receptor P2X, ligand-gated ion channel, 7
5029	P2RY2_HUMAN	Homo sapiens	purinergic receptor P2Y, G-protein coupled, 2
389677	RB12B_HUMAN	Homo sapiens	RNA binding motif protein 12B
57169	ZNFX1_HUMAN	Homo sapiens	zinc finger, NFX1-type containing 1
57169	Q6P6B6_HUMAN	Homo sapiens	zinc finger, NFX1-type containing 1
57169	Q5JXR7_HUMAN	Homo sapiens	zinc finger, NFX1-type containing 1
57169	Q5JXR5_HUMAN	Homo sapiens	zinc finger, NFX1-type containing 1
57169	Q5JXR6_HUMAN	Homo sapiens	zinc finger, NFX1-type containing 1
57169	Q2TAK0_HUMAN	Homo sapiens	zinc finger, NFX1-type containing 1
57169	Q6PJM4_HUMAN	Homo sapiens	zinc finger, NFX1-type containing 1
57167	SALL4_HUMAN	Homo sapiens	sal-like 4 (Drosophila)
57167	Q6Y8G5_HUMAN	Homo sapiens	sal-like 4 (Drosophila)
57167	Q6Y8G6_HUMAN	Homo sapiens	sal-like 4 (Drosophila)
57168	ASPH2_HUMAN	Homo sapiens	aspartate beta-hydroxylase domain containing 2
169841	ZN169_HUMAN	Homo sapiens	zinc finger protein 169
169841	Q7Z761_HUMAN	Homo sapiens	zinc finger protein 169
169841	Q6PJ92_HUMAN	Homo sapiens	zinc finger protein 169
169841	Q14928_HUMAN	Homo sapiens	zinc finger protein 169
169841	Q6PIG1_HUMAN	Homo sapiens	zinc finger protein 169
169841	Q5SR55_HUMAN	Homo sapiens	zinc finger protein 169
57153	B3KNH3_HUMAN	Homo sapiens	solute carrier family 44, member 2
57153	Q8WY97_HUMAN	Homo sapiens	solute carrier family 44, member 2
57153	CTL2_HUMAN	Homo sapiens	solute carrier family 44, member 2
400823	F177B_HUMAN	Homo sapiens	family with sequence similarity 177, member B
57154	Q8NDD8_HUMAN	Homo sapiens	SMAD specific E3 ubiquitin protein ligase 1
57154	Q547Q3_HUMAN	Homo sapiens	SMAD specific E3 ubiquitin protein ligase 1
57154	SMUF1_HUMAN	Homo sapiens	SMAD specific E3 ubiquitin protein ligase 1
27018	Q14991_HUMAN	Homo sapiens	nerve growth factor receptor (TNFRSF16) associated protein 1
27018	BEX3_HUMAN	Homo sapiens	nerve growth factor receptor (TNFRSF16) associated protein 1
57150	CF162_HUMAN	Homo sapiens	chromosome 6 open reading frame 162
5048	LIS1_HUMAN	Homo sapiens	platelet-activating factor acetylhydrolase, isoform Ib, subunit 1 (45kDa)
5045	FURIN_HUMAN	Homo sapiens	furin (paired basic amino acid cleaving enzyme)
5046	PCSK6_HUMAN	Homo sapiens	proprotein convertase subtilisin/kexin type 6
5046	Q59H04_HUMAN	Homo sapiens	proprotein convertase subtilisin/kexin type 6
5042	PABP3_HUMAN	Homo sapiens	poly(A) binding protein, cytoplasmic 3
5042	Q3ZCS4_HUMAN	Homo sapiens	poly(A) binding protein, cytoplasmic 3
5042	Q5VX58_HUMAN	Homo sapiens	poly(A) binding protein, cytoplasmic 3
5042	Q2VIP3_HUMAN	Homo sapiens	poly(A) binding protein, cytoplasmic 3
645158	Q8WVE2_HUMAN	Homo sapiens	hypothetical protein LOC645158
342184	FMN1_HUMAN	Homo sapiens	formin 1
342184	C9IYD7_HUMAN	Homo sapiens	formin 1
27013	CB024_HUMAN	Homo sapiens	chromosome 2 open reading frame 24
57156	B2RN22_HUMAN	Homo sapiens	transmembrane protein 63C
57156	TM63C_HUMAN	Homo sapiens	transmembrane protein 63C
27010	Q75MX1_HUMAN	Homo sapiens	thiamin pyrophosphokinase 1
27010	Q6ZQX6_HUMAN	Homo sapiens	thiamin pyrophosphokinase 1
27010	Q68DW6_HUMAN	Homo sapiens	thiamin pyrophosphokinase 1
27010	TPK1_HUMAN	Homo sapiens	thiamin pyrophosphokinase 1
57157	Q8WVD6_HUMAN	Homo sapiens	putative homeodomain transcription factor 2
57157	Q8TBW4_HUMAN	Homo sapiens	putative homeodomain transcription factor 2
57157	Q6NW35_HUMAN	Homo sapiens	putative homeodomain transcription factor 2
57157	Q9Y3T4_HUMAN	Homo sapiens	putative homeodomain transcription factor 2
57157	PHTF2_HUMAN	Homo sapiens	putative homeodomain transcription factor 2
57157	Q8N5I6_HUMAN	Homo sapiens	putative homeodomain transcription factor 2
57143	ADCK1_HUMAN	Homo sapiens	aarF domain containing kinase 1
57143	B3KUD5_HUMAN	Homo sapiens	aarF domain containing kinase 1
57143	Q9UIE6_HUMAN	Homo sapiens	aarF domain containing kinase 1
57142	RTN4_HUMAN	Homo sapiens	reticulon 4
57142	Q53SY1_HUMAN	Homo sapiens	reticulon 4
57142	Q53R94_HUMAN	Homo sapiens	reticulon 4
57142	Q7L7Q6_HUMAN	Homo sapiens	reticulon 4
57142	Q53RF4_HUMAN	Homo sapiens	reticulon 4
57142	Q8IUA4_HUMAN	Homo sapiens	reticulon 4
57142	Q6IPN0_HUMAN	Homo sapiens	reticulon 4
57142	Q3LIF1_HUMAN	Homo sapiens	reticulon 4
57142	Q7L7Q5_HUMAN	Homo sapiens	reticulon 4
57142	Q3LIF4_HUMAN	Homo sapiens	reticulon 4
5050	PA1B3_HUMAN	Homo sapiens	platelet-activating factor acetylhydrolase, isoform Ib, subunit 3 (29kDa)
5051	Q5SY01_HUMAN	Homo sapiens	platelet-activating factor acetylhydrolase 2, 40kDa
5051	Q5SY00_HUMAN	Homo sapiens	platelet-activating factor acetylhydrolase 2, 40kDa
5051	PAFA2_HUMAN	Homo sapiens	platelet-activating factor acetylhydrolase 2, 40kDa
57140	RNPL1_HUMAN	Homo sapiens	arginyl aminopeptidase (aminopeptidase B)-like 1
27005	Q9NSS9_HUMAN	Homo sapiens	ubiquitin specific peptidase 21
27005	UBP21_HUMAN	Homo sapiens	ubiquitin specific peptidase 21
256130	TM196_HUMAN	Homo sapiens	transmembrane protein 196
5058	PAK1_HUMAN	Homo sapiens	p21 protein (Cdc42/Rac)-activated kinase 1
5058	Q9Y6B5_HUMAN	Homo sapiens	p21 protein (Cdc42/Rac)-activated kinase 1
5052	PRDX1_HUMAN	Homo sapiens	peroxiredoxin 1
5054	B7Z4S0_HUMAN	Homo sapiens	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1
5054	PAI1_HUMAN	Homo sapiens	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1
256126	SYCE2_HUMAN	Homo sapiens	synaptonemal complex central element protein 2
26470	Q9BW82_HUMAN	Homo sapiens	seizure related 6 homolog (mouse)-like 2
26470	SE6L2_HUMAN	Homo sapiens	seizure related 6 homolog (mouse)-like 2
26470	Q8NC33_HUMAN	Homo sapiens	seizure related 6 homolog (mouse)-like 2
5049	Q9BUZ1_HUMAN	Homo sapiens	platelet-activating factor acetylhydrolase, isoform Ib, subunit 2 (30kDa)
5049	PA1B2_HUMAN	Homo sapiens	platelet-activating factor acetylhydrolase, isoform Ib, subunit 2 (30kDa)
5049	Q6IBR6_HUMAN	Homo sapiens	platelet-activating factor acetylhydrolase, isoform Ib, subunit 2 (30kDa)
26472	Q8WYT7_HUMAN	Homo sapiens	protein phosphatase 1, regulatory (inhibitor) subunit 14B
26472	PP14B_HUMAN	Homo sapiens	protein phosphatase 1, regulatory (inhibitor) subunit 14B
26471	NUPR1_HUMAN	Homo sapiens	nuclear protein, transcriptional regulator, 1
414152	CJ105_HUMAN	Homo sapiens	chromosome 10 open reading frame 105
57149	LYRM1_HUMAN	Homo sapiens	LYR motif containing 1
57147	PACE1_HUMAN	Homo sapiens	SCY1-like 3 (S. cerevisiae)
57148	RLGPB_HUMAN	Homo sapiens	KIAA1219
57148	Q6MZJ2_HUMAN	Homo sapiens	KIAA1219
27000	Q08AR5_HUMAN	Homo sapiens	DnaJ (Hsp40) homolog, subfamily C, member 2
27000	DNJC2_HUMAN	Homo sapiens	DnaJ (Hsp40) homolog, subfamily C, member 2
27000	Q6P5S9_HUMAN	Homo sapiens	DnaJ (Hsp40) homolog, subfamily C, member 2
57146	TM159_HUMAN	Homo sapiens	transmembrane protein 159
5066	AMD_HUMAN	Homo sapiens	peptidylglycine alpha-amidating monooxygenase
5066	Q7KYY0_HUMAN	Homo sapiens	peptidylglycine alpha-amidating monooxygenase
5066	Q13749_HUMAN	Homo sapiens	peptidylglycine alpha-amidating monooxygenase
5066	A6NMR0_HUMAN	Homo sapiens	peptidylglycine alpha-amidating monooxygenase
5064	PALM_HUMAN	Homo sapiens	paralemmin
5069	Q86YM8_HUMAN	Homo sapiens	PAPPA antisense RNA (non-protein coding); pregnancy-associated plasma protein A, pappalysin 1
5069	PAPP1_HUMAN	Homo sapiens	PAPPA antisense RNA (non-protein coding); pregnancy-associated plasma protein A, pappalysin 1
5069	PAPAS_HUMAN	Homo sapiens	PAPPA antisense RNA (non-protein coding); pregnancy-associated plasma protein A, pappalysin 1
5069	Q8IWT8_HUMAN	Homo sapiens	PAPPA antisense RNA (non-protein coding); pregnancy-associated plasma protein A, pappalysin 1
5069	Q5QFB8_HUMAN	Homo sapiens	PAPPA antisense RNA (non-protein coding); pregnancy-associated plasma protein A, pappalysin 1
5069	Q5QFB7_HUMAN	Homo sapiens	PAPPA antisense RNA (non-protein coding); pregnancy-associated plasma protein A, pappalysin 1
5069	Q7Z613_HUMAN	Homo sapiens	PAPPA antisense RNA (non-protein coding); pregnancy-associated plasma protein A, pappalysin 1
57130	Q6NT90_HUMAN	Homo sapiens	ATPase type 13A1
57130	Q8NC73_HUMAN	Homo sapiens	ATPase type 13A1
57130	Q8N3E5_HUMAN	Homo sapiens	ATPase type 13A1
57130	Q6ZMG7_HUMAN	Homo sapiens	ATPase type 13A1
57130	Q6ZUA1_HUMAN	Homo sapiens	ATPase type 13A1
57130	Q8TEG5_HUMAN	Homo sapiens	ATPase type 13A1
57130	AT131_HUMAN	Homo sapiens	ATPase type 13A1
5062	PAK2_HUMAN	Homo sapiens	p21 protein (Cdc42/Rac)-activated kinase 2
5062	A8K5M4_HUMAN	Homo sapiens	p21 protein (Cdc42/Rac)-activated kinase 2
57132	CHM1B_HUMAN	Homo sapiens	chromatin modifying protein 1B
57134	MA1C1_HUMAN	Homo sapiens	mannosidase, alpha, class 1C, member 1
57134	Q8WYU7_HUMAN	Homo sapiens	mannosidase, alpha, class 1C, member 1
57134	Q59G34_HUMAN	Homo sapiens	mannosidase, alpha, class 1C, member 1
57136	APMAP_HUMAN	Homo sapiens	chromosome 20 open reading frame 3
57139	RGL3_HUMAN	Homo sapiens	ral guanine nucleotide dissociation stimulator-like 3
57139	B7ZL22_HUMAN	Homo sapiens	ral guanine nucleotide dissociation stimulator-like 3
5075	PAX1_HUMAN	Homo sapiens	paired box 1
26499	PLEK2_HUMAN	Homo sapiens	pleckstrin 2
5074	PAWR_HUMAN	Homo sapiens	PRKC, apoptosis, WT1, regulator
64645	HIAT1_HUMAN	Homo sapiens	hippocampus abundant transcript 1
64645	Q32Q64_HUMAN	Homo sapiens	hippocampus abundant transcript 1
64641	Q66VZ3_HUMAN	Homo sapiens	early B-cell factor 2
64641	COE2_HUMAN	Homo sapiens	early B-cell factor 2
57121	LPAR5_HUMAN	Homo sapiens	lysophosphatidic acid receptor 5
57121	Q5KU18_HUMAN	Homo sapiens	lysophosphatidic acid receptor 5
5071	Q5XNR7_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	Q5VVX3_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	Q5VVX4_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	Q6S8G7_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	Q6Q2I7_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	Q8NI42_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	Q6Q2I8_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	Q5XNR8_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	Q5VVX1_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
5071	PRKN2_HUMAN	Homo sapiens	Parkinson disease (autosomal recessive, juvenile) 2, parkin
57122	NU107_HUMAN	Homo sapiens	nucleoporin 107kDa
57122	Q6PJE1_HUMAN	Homo sapiens	nucleoporin 107kDa
5073	PARN_HUMAN	Homo sapiens	poly(A)-specific ribonuclease (deadenylation nuclease)
5073	B4DDG8_HUMAN	Homo sapiens	poly(A)-specific ribonuclease (deadenylation nuclease)
57120	GOPC_HUMAN	Homo sapiens	golgi associated PDZ and coiled-coil motif containing
57125	Q6ZSC8_HUMAN	Homo sapiens	plexin domain containing 1
57125	B2R7I8_HUMAN	Homo sapiens	plexin domain containing 1
