Ensembl Gene ID	Gene.name	FoldChange	pvalue	padj
ENSG00000224594.2	RPL29P19	-1.68454830250069	7.24431970081217e-07	2.71386407888899e-05
ENSG00000021300.8	PLEKHB1	-1.68444237891518	5.04933461116748e-07	1.9602238294068e-05
ENSG00000175093.4	SPSB4	1.68405585204979	1.78460373651538e-05	0.000420490808148602
ENSG00000258137.1	RP11-753H16.3	1.68373379892188	0.0119291444902732	0.0685599932724371
ENSG00000125730.11	C3	-1.68367796875802	0.011564038727243	0.0670900956390328
ENSG00000034239.6	EFCAB1	-1.6797118542404	2.933764008395e-05	0.000631068893890243
ENSG00000113739.6	STC2	-1.67955316547758	3.44018062670357e-05	0.000725642239565353
ENSG00000179630.6	LACC1	1.67815954245993	7.79493068469499e-07	2.8754829143428e-05
ENSG00000226855.1	RP11-350G8.3	1.67760223229209	0.000722480165593397	0.00865542916972839
ENSG00000204291.6	COL15A1	1.67735550968775	1.63055655724217e-06	5.40370420037266e-05
ENSG00000100744.10	GSKIP	1.67714553598321	2.76082982319599e-06	8.68180169590018e-05
ENSG00000086159.8	AQP6	-1.67587936304282	0.000990689288499214	0.0110562552012181
ENSG00000176842.10	IRX5	1.67585200587126	0.00403148872670362	0.0309087278169146
ENSG00000196136.10	SERPINA3	-1.67465695003652	1.38468462240049e-09	1.10589663148173e-07
ENSG00000113205.2	PCDHB3	-1.67451299792068	0.000483946848209047	0.00626250266670517
ENSG00000157388.8	CACNA1D	1.67389437440064	0.00840548265925354	0.0537245765421909
ENSG00000100505.9	TRIM9	-1.67378629109074	0.000615145041754474	0.00759843932258084
ENSG00000102760.12	RGCC	1.6733953070863	5.06429957160951e-05	0.000997263339554265
ENSG00000155849.11	ELMO1	1.67254461933105	1.93560149194537e-05	0.000450213727905411
ENSG00000118263.10	KLF7	1.67233692164586	1.64495375031289e-07	7.42963182793674e-06
ENSG00000224963.2	U82695.9	-1.67229634184956	4.02173678255256e-06	0.000121434107850962
ENSG00000169908.6	TM4SF1	1.67223249118939	7.53935177527328e-07	2.80660115743906e-05
ENSG00000185924.5	RTN4RL1	-1.67192628080661	4.76395922912956e-09	3.26371240466208e-07
ENSG00000249868.4	RP11-63E5.6	-1.67180274255372	0.00873809493284616	0.0553299564582744
ENSG00000254360.2	AC006160.8	-1.67160587055163	0.00582304109603063	0.0408013257717144
ENSG00000100528.7	CNIH	1.67153802381514	1.13163646542568e-09	9.13432305384439e-08
ENSG00000176595.3	KBTBD11	-1.67152261362823	1.12462774657967e-05	0.000287414661567108
ENSG00000175063.12	UBE2C	1.67122044167254	0.0129066942968368	0.0724239932378877
ENSG00000165490.8	C11orf82	1.67112303927336	0.00295651948970781	0.0249901764021181
ENSG00000178809.7	TRIM73	-1.67087270719928	0.00395946375193376	0.0305388157404352
ENSG00000153721.12	CNKSR3	-1.67062494850937	4.75792138709085e-06	0.000141050742211848
ENSG00000185483.7	ROR1	1.67044933544917	0.00109912743323394	0.0119874734440665
ENSG00000104290.6	FZD3	1.67034025669511	0.000191608504076848	0.00298108459825669
ENSG00000205275.2	RP13-608F4.4	-1.66953812614963	0.0120861358854603	0.0691827121207678
ENSG00000105880.4	DLX5	-1.66880707907907	3.57938494681515e-06	0.000109291894303035
ENSG00000164929.12	BAALC	1.66769735213385	1.03723964167124e-05	0.000268043873057206
ENSG00000232882.1	PHKA1P1	-1.6674235800507	0.00998349966304311	0.0606894450401087
ENSG00000140332.11	TLE3	-1.66741890275813	9.32420293879866e-11	9.38463758747606e-09
ENSG00000112414.10	GPR126	-1.66697705238729	6.79765026573097e-06	0.000190112671668514
ENSG00000115738.5	ID2	1.66633355566172	0.000196916307595066	0.00304622428400148
ENSG00000135378.3	PRRG4	1.66617864025365	0.0122538351788627	0.0697865115582802
ENSG00000196935.4	SRGAP1	-1.66578859824687	0.00144960082537697	0.0146623706313719
ENSG00000163501.5	IHH	-1.66571201954221	0.0134356542936324	0.0742352908362171
ENSG00000168970.15	JMJD7-PLA2G4B	-1.66517526893054	0.00798793810548307	0.0518897732310364
ENSG00000115257.10	PCSK4	-1.66457401565519	0.0118186138718647	0.0680687033489066
ENSG00000177103.9	DSCAML1	-1.66442038761956	2.8208109245053e-05	0.000610801090624953
ENSG00000101000.4	PROCR	1.66417838035398	1.73269171416817e-05	0.00040962951567036
ENSG00000227252.1	AC105760.2	-1.66283843990053	0.00572348213440127	0.0402420768440762
ENSG00000152465.13	NMT2	-1.66217083431448	6.11089377703762e-10	5.41511538231513e-08
ENSG00000172247.3	C1QTNF4	-1.66127756369189	0.00121134012940881	0.0128922329047066
ENSG00000187867.4	PALM3	-1.66057097571656	0.00195881525536283	0.0183449067999374
ENSG00000100784.5	RPS6KA5	-1.66024087737743	0.000446488953159612	0.00584269854034308
ENSG00000261777.1	RP11-529K1.2	-1.65873430975402	0.00991548721662274	0.0604466336720216
ENSG00000008056.8	SYN1	1.65850606677208	0.00101631327684757	0.0112881389502722
ENSG00000145088.4	EAF2	1.65789470022306	0.00248826685220955	0.0220256194491188
ENSG00000118156.8	ZNF541	1.65783311301568	0.00970069973378034	0.0593953845885424
ENSG00000112936.14	C7	-1.65773837861817	0.013140136663641	0.0731966599370083
ENSG00000149131.11	SERPING1	-1.65758245604232	2.27130063667521e-06	7.29007025216324e-05
ENSG00000110881.7	ASIC1	-1.65719769327912	0.000352111385700705	0.00484896633771114
ENSG00000139209.11	SLC38A4	-1.6562027402105	0.0106711414522983	0.0635242648337798
ENSG00000226549.3	SCDP1	-1.654997907795	0.0011250372480141	0.0122291548859133
ENSG00000128602.5	SMO	-1.65490936636857	4.47461307986088e-08	2.31969228123708e-06
ENSG00000250771.2	RP11-153M7.3	1.65489502461482	0.0130805082081967	0.0730152983001191
ENSG00000072401.9	UBE2D1	1.65473031010103	3.87174926731877e-05	0.000796076567511129
ENSG00000261474.1	RP11-452L6.1	-1.65471430584609	0.0105929358731874	0.0632434344241379
ENSG00000127990.11	SGCE	-1.65464529304838	1.74437730465582e-07	7.74988336578014e-06
ENSG00000158458.15	NRG2	-1.65459918864692	0.0090152784637732	0.056692046728437
ENSG00000261889.1	RP11-473M20.16	-1.6544256944572	0.0139320637445368	0.076228959514991
ENSG00000196405.8	EVL	1.65369094621768	3.03145310482724e-08	1.66985955656108e-06
ENSG00000187689.5	AMTN	1.65355928412902	0.01498444730006	0.0803424574901276
ENSG00000261888.1	AC144831.1	1.65314115876757	0.00277086654191587	0.0239042216750996
ENSG00000156381.4	ANKRD9	1.65264937511794	0.00349148444877885	0.0280851770781151
ENSG00000132680.6	KIAA0907	-1.6515595432731	1.89282201676571e-07	8.25199545009756e-06
ENSG00000100399.11	CHADL	-1.65060940130302	0.000101278569948806	0.00175862309160306
ENSG00000186732.8	MPPED1	-1.65045191116856	0.00383005565242084	0.029904257568241
ENSG00000204128.5	C2orf72	-1.65028950686058	7.60558906527231e-05	0.00140759511588269
ENSG00000251661.3	RP11-326C3.11	-1.64937430681762	0.0012883786029061	0.0134919801672344
ENSG00000137343.13	ATAT1	-1.64904164579672	0.000163127630943823	0.00261276623039198
ENSG00000175505.9	CLCF1	1.64900161327832	7.31024183847824e-05	0.00137004015145273
ENSG00000224652.1	AC139666.1	-1.64861720144115	0.00432652606666261	0.0326592627393212
ENSG00000186567.8	CEACAM19	-1.64799349782677	0.00142223722319807	0.0144748782011932
ENSG00000229388.1	RP11-442N24__B.1	-1.64770044147945	0.00876949012872187	0.0554641336496548
ENSG00000099139.9	PCSK5	1.64765780249222	6.01061187373767e-06	0.000170736980141625
ENSG00000173727.7	AP000769.1	-1.64748728751852	0.00208293350844696	0.0192529653374307
ENSG00000224810.1	RP11-538D16.2	-1.64726224155098	0.00872281148332186	0.0552761139664061
ENSG00000181588.14	MEX3D	1.64657056873393	0.00112745457566087	0.0122472663931716
ENSG00000182841.8	RRP7B	-1.64587126422203	0.000243815154923942	0.00362388887970362
ENSG00000200488.1	7SK	-1.64521108796409	0.0158877458430525	0.0836723824195644
ENSG00000205362.6	MT1A	1.64488951193782	0.00252916048787515	0.0222426978181253
ENSG00000154721.10	JAM2	-1.64441547462625	2.28427988270234e-05	0.000514158056585423
ENSG00000234771.2	RP11-395P17.3	-1.64411367802246	0.0064807961677698	0.0441694577843188
ENSG00000131127.9	ZNF141	-1.643366246532	0.000614532411334894	0.00759662696498518
ENSG00000079482.11	OPHN1	-1.64334694546858	3.56978847196524e-05	0.000747181014575009
ENSG00000162654.8	GBP4	-1.64329938298164	0.000896517978687867	0.0102652567714225
ENSG00000150347.10	ARID5B	1.64268527768678	1.165443421624e-05	0.000296451715906074
ENSG00000244731.3	C4A	-1.64230868651346	3.01816326193353e-05	0.000645815642858611
ENSG00000135525.13	MAP7	1.64230819060187	8.60372505711544e-06	0.000228274108857872
ENSG00000197442.8	MAP3K5	-1.64182100719939	0.000139313168198263	0.00229909029096424
ENSG00000239569.1	RP11-325F22.4	-1.64177243551278	0.00168388497483602	0.0164023475978865
ENSG00000203497.2	RP11-313D6.4	-1.64171317941917	0.00926906952938074	0.0575741633053535
ENSG00000232044.3	AC073479.1	1.6412662125302	0.0142729898595998	0.0774188621625995
ENSG00000203668.1	CHML	1.64048176181102	4.33651370079753e-05	0.000872924146808688
ENSG00000080947.10	CROCCP3	-1.6404715682328	0.00392682127838591	0.0303876701205896
ENSG00000101230.4	ISM1	-1.64042732194214	2.87745105953877e-13	4.99115314104038e-11
ENSG00000212670.1	AL161915.1	-1.64039804938621	0.00674029857281578	0.0453759571551451
ENSG00000170385.9	SLC30A1	1.6403943553975	2.79716028550182e-05	0.000606485351796637
ENSG00000134802.12	SLC43A3	-1.6403104163036	6.57956920055381e-09	4.32580144415443e-07
ENSG00000185513.9	L3MBTL1	-1.63908631956747	0.00181962646220051	0.0173562553403298
ENSG00000182606.10	TRAK1	1.63893921461357	0.000163957446560019	0.00262090800604031
ENSG00000264098.1	CTD-2350C19.1	-1.63838229868665	0.00652861032860923	0.0443168157402055
ENSG00000242600.2	MBL1P	-1.63811962256312	0.00479429508884004	0.0353554868491799
ENSG00000175873.3	AC004840.9	-1.63794219193085	0.000490766310589155	0.00632065141718497
ENSG00000208024.1	MIR199A2	-1.63721140139069	0.00833563955146889	0.0534878405693429
ENSG00000111664.6	GNB3	-1.63668556287676	0.00300564883702644	0.0252956880011148
ENSG00000176945.12	MUC20	-1.63639229382875	9.72636017920151e-05	0.00169794756661542
ENSG00000088298.7	EDEM2	1.63632585680075	3.1914509037023e-07	1.29444295982254e-05
ENSG00000168062.5	BATF2	-1.63597018341645	0.00165373509122773	0.0162341512261052
ENSG00000158747.9	NBL1	1.63540322527806	0.00237355972788699	0.0212175939491214
ENSG00000167900.7	TK1	1.63486578745027	0.0151479353163911	0.0810591025053352
ENSG00000158769.12	F11R	1.63454283391363	0.00404196137285308	0.0309409296640232
ENSG00000112559.9	MDFI	-1.63451469390465	3.42204269313845e-08	1.85370119972168e-06
ENSG00000198695.2	MT-ND6	-1.63437011295051	0.00140827206882446	0.0143781315480168
ENSG00000145284.7	SCD5	1.63433919690933	0.00310348629866248	0.0257256451955728
ENSG00000099860.4	GADD45B	1.63428309820355	0.00160309027433756	0.0158895969137228
ENSG00000125657.3	TNFSF9	1.63395269787859	0.0132855854215405	0.073710552486889
ENSG00000128045.5	RASL11B	1.63364086144137	0.0147110379637582	0.0792760080348088
ENSG00000232098.2	CTD-2619J13.14	-1.63276693154874	0.00195676064488101	0.0183449067999374
ENSG00000237438.1	CECR7	1.63259064884622	0.00835570480064725	0.0535533674428276
ENSG00000123453.12	SARDH	-1.6323421664888	0.00264112333684528	0.0230414263896262
ENSG00000237307.2	SRRM1P3	-1.63223386378603	0.018453197693466	0.09292136763186
ENSG00000078098.9	FAP	1.63212600706244	6.68219455556424e-06	0.000187204780461297
ENSG00000056998.14	GYG2	-1.63210943032434	6.4720005818036e-05	0.00122704615681753
ENSG00000237943.1	PRKCQ-AS1	-1.63173586224032	0.00017812200280833	0.00281695369135773
ENSG00000224389.4	C4B	-1.63133289644025	1.80547916145004e-05	0.000424183540741253
ENSG00000113494.12	PRLR	-1.63129379990281	0.0173199807394204	0.0888336854219091
ENSG00000131153.4	GINS2	1.6311765877	0.00376381881995706	0.0295260508031371
ENSG00000165312.5	OTUD1	1.6305354720341	0.000432089923713389	0.00567705576643578
ENSG00000235815.1	RP1-125N5.2	-1.6300315528286	0.0016674119808932	0.0163188189366528
ENSG00000167799.5	NUDT8	1.62998827018022	0.0122748390009703	0.069864358805753
ENSG00000157766.11	ACAN	-1.62982893961088	4.66564349045101e-05	0.000926593387476293
ENSG00000166582.5	CENPV	-1.62972514294211	0.0142189865641885	0.0772029889873771
ENSG00000270093.1	AP000473.8	-1.62929963592005	0.0035034095491864	0.0281142245607229
ENSG00000138756.13	BMP2K	1.62836114162254	5.82192372765618e-07	2.21790809297743e-05
ENSG00000115041.8	KCNIP3	-1.62832133946185	0.00312716795810531	0.0258693422409473
ENSG00000118898.11	PPL	-1.6282617919292	0.0177361012692781	0.0901358460445495
ENSG00000247626.3	MARS2	1.62821722757397	0.00121734638643221	0.0129392652091116
ENSG00000164972.8	C9orf24	-1.62770057348145	0.0138049281132474	0.0757621517625376
ENSG00000196542.4	SPTSSB	-1.6276206357463	0.00207598504933873	0.0192209266561874
ENSG00000099282.5	TSPAN15	1.62724962871096	0.0111526278719526	0.0653408542767469
ENSG00000196581.5	AJAP1	1.62716679267473	0.0164731926131864	0.0857325796054921
ENSG00000198520.6	C1orf228	-1.62670087746877	0.0166469887099797	0.0863873809408716
ENSG00000177822.3	AC108142.1	1.62634269681174	0.0191139790043146	0.0952777216953071
ENSG00000237125.4	RP11-471J12.1	-1.62561241267416	0.00245800892260778	0.0217932764997933
ENSG00000183155.4	RABIF	1.62540339369028	5.99309671282117e-07	2.27779584854427e-05
ENSG00000153162.8	BMP6	1.62523327126505	0.0142898742827788	0.0774846691655165
ENSG00000173276.9	ZBTB21	1.62496424928778	7.70223781613659e-07	2.86070586770176e-05
ENSG00000156273.11	BACH1	1.62480399355923	1.86443027494622e-06	6.10432442429682e-05
ENSG00000101443.13	WFDC2	-1.62432756898132	0.0141926662620984	0.0771371411345046
ENSG00000048740.12	CELF2	1.62385471391984	0.00330343008846643	0.0269469934171955
ENSG00000269416.1	CTB-175P5.4	-1.62364555865972	0.013655675287092	0.0752343469477777
ENSG00000100234.11	TIMP3	1.62335390114389	0.000643271034287456	0.00786246942582981
ENSG00000164418.15	GRIK2	-1.62267478351267	0.0184123073205462	0.0927727660264235
ENSG00000134882.11	UBAC2	1.62266891088007	1.98148125669229e-09	1.53847866144609e-07
ENSG00000233117.1	LINC00702	1.62248228008676	0.0131580026928896	0.0732472631982129
ENSG00000171817.12	ZNF540	-1.62217007494833	0.000353517343287878	0.00485602382671344
ENSG00000124134.4	KCNS1	-1.62163017923415	0.0191075968593952	0.0952777216953071
ENSG00000225032.1	RP11-228B15.4	-1.6210122490058	0.0100957727863405	0.0610577059648671
ENSG00000241684.1	ADAMTS9-AS2	-1.62098837330438	0.000180701508811101	0.00284945657752902
ENSG00000230797.2	YY2	1.62089730246655	0.00558000614737276	0.0395402000143037
ENSG00000175592.4	FOSL1	1.61966208547039	0.00570750445386017	0.0401817185320337
ENSG00000154760.9	SLFN13	1.61961036429551	0.0173112271773942	0.0888167272270019
ENSG00000164197.7	RNF180	1.61954019931592	0.000658762869928748	0.00802175399117867
ENSG00000188536.8	HBA2	1.61949773744889	0.000384230416595361	0.0051775842500722
ENSG00000104450.8	SPAG1	1.61929677288588	0.00101731548851505	0.0112915786523062
ENSG00000223652.2	AC106786.1	-1.619127487336	0.0108907613344244	0.0643850121674365
ENSG00000143228.8	NUF2	1.61817464849771	0.020231882060765	0.0988555100391891
ENSG00000089847.8	ANKRD24	-1.61788023738147	0.00309773550528913	0.0257256451955728
ENSG00000234380.1	AP000330.8	1.61785708608653	0.00209648161167425	0.0193562472697331
ENSG00000165795.15	NDRG2	-1.61758133230059	4.48146622870088e-08	2.31969228123708e-06
ENSG00000113368.7	LMNB1	1.61744985173435	0.00415492973422691	0.0316275113522735
ENSG00000114738.6	MAPKAPK3	1.61722700047315	3.54285149556539e-08	1.89456646319523e-06
ENSG00000175084.7	DES	1.61708032335684	0.017505887441318	0.0894810872912811
ENSG00000175048.12	ZDHHC14	-1.61691238504545	9.97849756786312e-05	0.00173638636973328
ENSG00000189337.11	KAZN	1.61630030484131	2.41343271436527e-05	0.000534660603365839
ENSG00000260025.1	RP11-490M8.1	-1.61607194438126	0.000905114644999634	0.0103116029168504
ENSG00000136108.10	CKAP2	1.61562177735403	0.000888454526471505	0.0101944060901604
ENSG00000196954.8	CASP4	1.61559919829991	0.000205029408665015	0.00313897136927987
ENSG00000182481.4	KPNA2	1.61545388033933	2.87685582920506e-05	0.000622110534418946
ENSG00000009694.9	TENM1	-1.61481718158623	0.000879117627327546	0.0101082174090446
ENSG00000116815.11	CD58	1.61431919079628	3.43162239650725e-05	0.000724774652526563
ENSG00000100036.11	SLC35E4	1.61425051804659	0.00118112686040225	0.012661586757961
ENSG00000210107.1	MT-TQ	-1.61420266917596	0.00460685681575692	0.0342933642314486
ENSG00000162687.11	KCNT2	-1.61400656897329	1.81676201594491e-05	0.000425607825718129
ENSG00000150995.13	ITPR1	1.61392160163292	1.90774364569657e-05	0.000445000149703379
ENSG00000196220.10	SRGAP3	-1.61387349303596	0.000976462464900723	0.0109499453165105
ENSG00000196597.7	ZNF782	-1.61374693890447	9.1032215663854e-05	0.00162216423650179
ENSG00000090339.4	ICAM1	-1.61349128167722	1.64184743781195e-10	1.5564140972979e-08
ENSG00000236144.2	AD000090.2	-1.61263393922724	9.56754083652853e-05	0.00167921155370934
ENSG00000181467.2	RAP2B	1.61239941016932	2.02204409686367e-07	8.69905778347286e-06
ENSG00000269696.1	AC007228.11	-1.61232286468578	0.0138298763968799	0.0758225066076419
ENSG00000131094.3	C1QL1	1.61204850832142	0.0174280760950799	0.0892477326414191
ENSG00000166343.5	MSS51	-1.61186582740639	0.0112964199262561	0.0659566405754551
ENSG00000144655.10	CSRNP1	1.6112437318418	0.00305287551267287	0.0255660684304731
ENSG00000150054.13	MPP7	1.61077889563949	0.000634409408497916	0.00778332987626676
ENSG00000136449.9	MYCBPAP	-1.61077303717677	0.00568848460045837	0.0400824293044398
ENSG00000127920.4	GNG11	1.6106673062498	7.11904468978441e-07	2.67456275730264e-05
ENSG00000168615.7	ADAM9	1.61046665750927	3.852104507447e-05	0.000794039999923177
ENSG00000241644.2	INMT	1.61036480187506	0.00772341756209991	0.0504730754909976
ENSG00000151693.5	ASAP2	1.60991339194446	1.40963217770804e-07	6.47438103029003e-06
ENSG00000204314.6	PRRT1	-1.60981194530426	0.000190567120466752	0.00297055152888183
ENSG00000179240.4	RP11-111M22.2	-1.60979958153651	0.00342925273687322	0.0277902414884284
ENSG00000262227.1	RP5-1050D4.5	-1.60976810278818	0.0166598838752143	0.086399302349036
ENSG00000243449.2	C4orf48	1.60921838131236	0.0032421637601744	0.026537891621307
ENSG00000120049.14	KCNIP2	-1.60845042682903	0.0135758037226562	0.0748827739167487
ENSG00000125798.9	FOXA2	-1.60840362661914	0.0122332126884707	0.0696934077168115
ENSG00000140525.13	FANCI	1.60814838391433	0.00142307450208603	0.0144748782011932
ENSG00000162337.7	LRP5	-1.60722687044175	1.18199135157098e-07	5.52216876428791e-06
ENSG00000090539.11	CHRD	1.60722078449902	0.000314121072525029	0.00444347568791487
ENSG00000160867.10	FGFR4	-1.60704603648258	0.00689864021590723	0.0461444141198749
ENSG00000213654.5	GPSM3	-1.60658212926507	0.00421117638215933	0.0319545073752544
ENSG00000078237.4	C12orf5	1.60599758623284	0.0035117863940309	0.0281236135337298
ENSG00000164627.13	KIF6	-1.60591341092712	0.00479736777410923	0.0353621379521717
ENSG00000180447.5	GAS1	1.60574218186074	1.13355711883395e-05	0.000288791387852931
ENSG00000181619.11	GPR135	-1.60564653155271	0.000109165686505202	0.00188830565846485
ENSG00000169203.12	NPIPL3	-1.60542388394713	0.0126007727407097	0.0712151124912555
ENSG00000224505.2	AC002117.1	-1.60511667946538	0.015298555670885	0.0815706181209222
ENSG00000203943.4	SAMD13	1.60396881348422	0.0119409084751386	0.0685792577270638
ENSG00000261903.1	RP1-59D14.6	-1.60335635156222	0.0191600588692926	0.0954562151385345
ENSG00000105011.4	ASF1B	1.60305559172771	0.0130711948242803	0.0729882984965375
ENSG00000176170.9	SPHK1	1.60255922261205	0.0090157913012473	0.056692046728437
ENSG00000108557.13	RAI1	-1.60247329740493	3.05281799545185e-08	1.67596624295766e-06
ENSG00000109705.7	NKX3-2	-1.60239780915032	3.70781157756867e-05	0.000769169017666002
ENSG00000198035.9	AGAP9	-1.60239619677282	0.0141590615157433	0.0770712086251278
ENSG00000249592.1	RP11-440L14.1	-1.60234344291027	0.00902144704906799	0.0566990871981832
ENSG00000196139.6	AKR1C3	1.60152378254223	0.000898141119419938	0.0102694186200155
ENSG00000135476.7	ESPL1	1.60118198319244	0.00753758160853479	0.049516626965012
ENSG00000183114.6	FAM43B	-1.59996665827142	7.3739322485045e-06	0.000203094535999773
ENSG00000105997.17	HOXA3	-1.59902807884371	0.000428036081050892	0.00563742189138513
ENSG00000223656.1	HMGB3P10	1.59864414394032	0.00580565432336498	0.0407495453045485
ENSG00000054277.8	OPN3	1.5979416206071	0.00104826025878397	0.0115641972391561
ENSG00000183090.5	FREM3	-1.59782776836564	0.0202034861701853	0.0987759646191518
ENSG00000180834.3	MAP6D1	-1.59775162104014	0.000996967620061423	0.0110959433754959
ENSG00000196502.7	SULT1A1	-1.59765944874565	0.000146860138090616	0.00239935325808366
ENSG00000260549.1	MT1L	1.59760778589268	0.000142398126807148	0.0023405256628937
ENSG00000150967.12	ABCB9	-1.59760317274313	0.000208092699565831	0.00317692084870869
ENSG00000250451.1	HOXC-AS1	-1.59757861225712	0.00327032774604366	0.0267415716646148
ENSG00000235904.1	RBMS3-AS3	-1.59743410963783	0.010929270715498	0.0645191017437344
ENSG00000249087.3	C1orf213	-1.59704496380575	0.00727308709497096	0.0481672157122264
ENSG00000189058.4	APOD	-1.59653555153647	0.00277013631490641	0.0239042216750996
ENSG00000165949.8	IFI27	1.59653306610807	0.00971612190858303	0.0594674803751675
ENSG00000155926.9	SLA	1.59652015247066	0.0186854573918634	0.0937435023921024
ENSG00000137285.9	TUBB2B	-1.59650243588161	7.06645302104636e-06	0.000195617175735417
ENSG00000102053.11	ZC3H12B	-1.59598165323971	0.000271863503033266	0.00397198424458549
ENSG00000230633.1	RP11-37E23.5	-1.59588469279797	0.00031168492470216	0.00441531077086769
ENSG00000267194.1	RP1-193H18.2	-1.5949864408919	0.000114009813737994	0.00195471084437223
ENSG00000173221.9	GLRX	1.59453833177925	1.70752908428172e-05	0.000405258540308783
ENSG00000143819.8	EPHX1	-1.59435271540807	0.000159674465697984	0.0025675465120371
ENSG00000104953.14	TLE6	-1.59407451501327	0.0111450146284892	0.0653408542767469
ENSG00000233165.1	RP11-96C23.8	-1.59365352363951	0.00459540415901743	0.0342763334001735
ENSG00000245205.3	RP11-841C19.6	1.59350795268971	1.16617950221308e-06	4.01146127046253e-05
ENSG00000235613.2	NSRP1P1	-1.59206497704264	0.0200798909634455	0.0984396641723518
ENSG00000261088.1	RP11-61A14.3	-1.59191299798589	0.0161531735804732	0.0844700112987865
ENSG00000153044.5	CENPH	1.59183353003972	0.00135533403650021	0.0139776859362024
ENSG00000161996.13	WDR90	-1.591183739082	0.000117088593637494	0.001996997405083
ENSG00000102313.8	ITIH6	-1.59069840247794	9.8736159817359e-05	0.00171997124553637
ENSG00000103966.5	EHD4	1.59059211885626	8.61015497991973e-06	0.000228274108857872
ENSG00000202198.1	RN7SK	-1.59039801087995	0.0125207390846643	0.0709102642498961
ENSG00000124006.9	OBSL1	-1.59031508814976	4.62880206339024e-11	5.06527635191798e-09
ENSG00000214688.3	C10orf105	1.59026163613386	0.00206132695813868	0.0191074110588125
ENSG00000164109.8	MAD2L1	1.59011687478215	0.00203725268128839	0.0189272962782947
ENSG00000158710.10	TAGLN2	1.59001118113253	1.65967266987684e-05	0.000396207362845415
ENSG00000239779.2	WBP1	-1.5896883789932	4.17988938995401e-06	0.000125512148256354
ENSG00000138449.6	SLC40A1	-1.5896224532531	8.88918276064317e-06	0.000234907819955084
ENSG00000163535.13	SGOL2	1.58940375482161	0.00122732750201084	0.0130283690887284
ENSG00000112297.10	AIM1	1.58849519770173	0.00916280303109806	0.0571099019197454
ENSG00000144802.7	NFKBIZ	1.58841402649438	0.000737114612204139	0.00880487454358131
ENSG00000133106.10	EPSTI1	1.58837832202558	0.0093648158019208	0.05786029619186
ENSG00000269210.1	AC019171.1	-1.58833146648757	0.0176613725435668	0.0898719241144592
ENSG00000260807.2	RP11-161M6.2	-1.58802362579597	1.00946067972842e-07	4.84095775969759e-06
ENSG00000231394.1	RP11-310H4.3	-1.58800201275921	0.0175274479897068	0.0895036139906577
ENSG00000130303.8	BST2	-1.58792010620151	0.00608637057157735	0.0422620911788497
ENSG00000145861.7	C1QTNF2	1.58738074394994	0.00400294729752008	0.030785833795328
ENSG00000150764.9	DIXDC1	1.58721412005272	2.92192599587195e-05	0.00063018522966524
ENSG00000156042.13	TTC18	-1.5871386923368	0.00252150026911919	0.0221992774773156
ENSG00000100068.7	LRP5L	-1.58670385324865	0.016742526162252	0.0866539519440177
ENSG00000101493.6	ZNF516	-1.58660189514116	8.50012624265014e-07	3.11448445812158e-05
ENSG00000109794.9	FAM149A	-1.58655542271871	0.000188367639719511	0.00294386726335829
ENSG00000124466.8	LYPD3	-1.58653056525272	0.000748672613015042	0.00890379792502571
ENSG00000088320.3	REM1	-1.5863155662702	3.37148519732005e-05	0.000712996966826244
ENSG00000189320.4	FAM180A	1.58616300805141	5.72238581299402e-06	0.000164556438590595
ENSG00000015520.10	NPC1L1	-1.58583624664391	0.0110603201993675	0.0650681001302746
ENSG00000167077.8	MEI1	-1.58570694346264	3.329647848713e-05	0.000705063742509942
ENSG00000157734.9	SNX22	-1.58570231467013	0.00454109681982712	0.0339333563919712
ENSG00000144749.9	LRIG1	-1.58567295883366	5.9248557055917e-09	3.95921197867511e-07
ENSG00000123353.5	ORMDL2	1.58560356755514	1.65959051079253e-08	9.80421133277977e-07
ENSG00000248905.4	FMN1	-1.58530047345477	0.000141732805908507	0.00233194086815157
ENSG00000234964.3	FABP5P7	-1.5852103083474	0.000366326465797878	0.00499410788029632
ENSG00000110719.5	TCIRG1	1.5850618897582	0.000184536351683511	0.00289592417151073
ENSG00000117477.8	C1orf114	1.58429820158637	0.00252467085819528	0.0222151960835801
ENSG00000152977.5	ZIC1	1.58373619554015	0.00196253252640334	0.0183691692554572
ENSG00000230530.1	LIMD1-AS1	-1.58303021627352	0.0192771243037296	0.0958272901744852
ENSG00000164185.4	ZNF474	1.58286202939332	0.0131762821692317	0.0733239866106904
ENSG00000176998.3	HCG4	-1.5826115561569	4.15664762011939e-06	0.000125044537723333
ENSG00000153208.12	MERTK	-1.58209193355397	4.52109387226037e-05	0.000902281953331766
ENSG00000162572.15	SCNN1D	-1.58125406991372	0.0035078046481565	0.0281236135337298
ENSG00000188257.6	PLA2G2A	-1.58117542330709	5.39227054935221e-05	0.00105674244359601
ENSG00000084710.9	EFR3B	-1.58084393650893	0.013287217682608	0.073710552486889
ENSG00000164023.10	SGMS2	1.58039221414735	2.3101287674969e-07	9.75819936633084e-06
ENSG00000143341.7	HMCN1	1.58003425004574	0.00157166173722657	0.0156829526471721
ENSG00000260563.2	RP13-516M14.1	-1.57991725349439	0.000215788272736165	0.00326991430015165
ENSG00000106006.5	HOXA6	-1.57986659872007	0.00926430983455509	0.0575665289071725
